time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1682063147.8435771,2,0,0.8999999999999999,0.6539296589183243,-120.0,-71.4,272.98,-58.2,46.8,359.13,-93.9,175.8,269.59,-7.8,39.0,405.11
1682063147.866726,2,0,0.8999999999999999,0.6539296589183243,-120.9,-68.1,272.49,-57.9,45.3,358.64,-90.6,174.6,265.23,-10.5,39.6,405.59
1682063147.8893821,2,0,0.8999999999999999,0.6534164278820614,-116.4,-69.6,274.43,-59.4,44.7,364.45,-92.4,176.7,265.23,-9.6,36.9,402.69
1682063147.912971,2,0,0.8999999999999999,0.6534164278820614,-117.3,-68.7,274.43,-60.3,46.8,362.52,-92.7,175.5,265.23,-11.7,37.2,403.17
1682063147.9386084,2,0,0.8999999999999999,0.6534164278820614,-117.0,-69.3,275.4,-56.4,48.9,363.0,-93.6,175.2,267.17,-10.5,39.3,402.69
1682063147.9617078,2,0,0.8999999999999999,0.6532697904431293,-117.9,-70.2,272.49,-57.9,46.5,363.97,-93.0,177.6,266.68,-9.9,37.5,402.2
1682063147.9855158,2,0,0.8999999999999999,0.6532697904431293,-117.9,-70.5,273.94,-56.4,44.4,360.1,-95.4,174.0,265.23,-9.9,37.5,404.62
1682063148.0085824,2,0,0.8999999999999999,0.6528298781263326,-116.1,-71.4,269.1,-59.1,47.1,359.61,-92.7,176.1,265.72,-9.9,38.7,399.78
1682063148.0348496,2,0,0.8999999999999999,0.6528298781263326,-117.3,-71.4,272.01,-57.3,45.6,358.64,-93.6,173.7,266.2,-9.6,41.7,403.66
1682063148.0569556,2,0,0.8999999999999999,0.6528298781263326,-116.7,-69.0,273.46,-56.7,46.8,361.06,-91.5,175.2,264.26,-10.5,36.9,404.62
1682063148.0810597,2,0,0.8999999999999999,0.6523899658095358,-118.2,-71.4,273.46,-57.3,47.1,361.55,-91.2,177.0,264.26,-10.5,37.8,403.66
1682063148.1047616,2,0,0.8999999999999999,0.6523899658095358,-117.6,-69.9,272.49,-57.6,45.3,362.03,-92.1,175.2,264.75,-12.9,38.4,403.17
1682063148.1288476,2,0,0.8999999999999999,0.6523899658095358,-117.6,-69.9,275.4,-57.9,45.3,362.03,-92.7,174.3,265.23,-8.1,36.0,400.27
1682063148.1524458,2,0,0.8999999999999999,0.6521700096511375,-116.7,-69.6,270.07,-55.8,46.5,362.03,-94.5,174.6,263.3,-8.4,39.3,404.14
1682063148.1761272,2,0,0.8999999999999999,0.6521700096511375,-118.8,-69.9,272.49,-57.0,46.8,362.03,-93.6,174.0,265.72,-10.2,39.0,400.75
1682063148.2000155,2,0,0.8999999999999999,0.651803416053807,-118.2,-70.8,273.94,-57.9,47.4,361.06,-91.8,174.9,266.2,-11.1,40.2,404.62
1682063148.2241073,2,0,0.8999999999999999,0.651803416053807,-117.9,-70.2,269.59,-56.1,46.5,359.61,-92.7,174.9,264.26,-14.4,36.3,404.62
1682063148.2481813,2,0,0.8999999999999999,0.651803416053807,-118.2,-69.3,272.98,-59.1,46.8,360.1,-93.6,176.4,263.78,-8.7,39.6,400.27
1682063148.2715755,2,0,0.8999999999999999,0.6513635037370101,-118.8,-70.2,274.91,-58.5,45.3,362.03,-93.9,176.4,267.17,-10.8,37.8,403.66
1682063148.296674,2,0,0.8999999999999999,0.6513635037370101,-118.5,-71.1,271.52,-59.4,45.3,357.68,-91.8,176.7,263.78,-9.6,38.4,405.11
1682063148.3195436,2,0,0.8999999999999999,0.651216866298078,-115.2,-71.1,272.01,-57.3,48.0,361.55,-90.6,175.2,263.3,-7.8,40.2,405.11
1682063148.3442557,2,0,0.8999999999999999,0.651216866298078,-117.6,-69.6,271.04,-57.9,47.4,359.13,-92.1,176.7,262.33,-11.4,38.1,400.75
1682063148.368374,2,0,0.8999999999999999,0.651216866298078,-117.3,-68.1,270.56,-56.1,45.0,360.1,-95.1,176.7,264.75,-10.2,38.1,404.62
1682063148.3914976,2,0,0.8999999999999999,0.6508502727007474,-117.3,-70.8,276.36,-58.5,46.2,363.0,-92.7,174.9,266.2,-9.3,37.8,404.14
1682063148.4133382,2,0,0.8999999999999999,0.6508502727007474,-120.3,-69.0,273.94,-57.9,46.2,360.58,-92.1,173.4,264.26,-11.1,38.1,401.72
1682063148.4382696,2,0,0.8999999999999999,0.6508502727007474,-119.1,-69.3,274.91,-57.0,46.2,361.06,-92.7,174.9,262.81,-9.0,38.4,403.66
1682063148.4624124,2,0,0.8999999999999999,0.6507036352618151,-115.8,-69.9,273.46,-57.6,46.5,362.03,-92.1,176.4,267.17,-10.8,38.4,404.62
1682063148.4868877,2,0,0.8999999999999999,0.6507036352618151,-117.3,-72.9,274.43,-57.6,45.3,364.94,-93.9,177.0,264.26,-10.8,38.4,405.11
1682063148.5097148,2,0,0.8999999999999999,0.6502637229450183,-117.3,-70.8,273.46,-57.3,45.3,362.52,-93.0,177.9,263.3,-8.1,37.8,402.69
1682063148.5333333,2,0,0.8999999999999999,0.6502637229450183,-120.0,-71.4,275.4,-56.7,45.6,363.0,-92.7,173.1,261.84,-7.2,38.4,404.14
1682063148.5575626,2,0,0.8999999999999999,0.6502637229450183,-117.0,-70.8,273.94,-59.4,45.3,361.06,-93.3,175.5,264.26,-8.4,38.7,405.59
1682063148.5788836,2,0,0.8999999999999999,0.6498238106282217,-118.2,-70.8,273.94,-58.8,47.1,361.55,-92.4,174.9,266.68,-9.6,40.2,403.66
1682063148.6004415,2,0,0.8999999999999999,0.6498238106282217,-119.1,-69.9,272.98,-56.7,45.9,358.64,-90.9,173.4,265.23,-10.2,39.3,402.69
1682063148.6251047,2,0,0.8999999999999999,0.6498238106282217,-117.6,-70.8,273.46,-57.6,46.2,362.03,-91.8,178.2,261.84,-9.9,37.5,403.66
1682063148.6486933,2,0,0.8999999999999999,0.6497504919087556,-117.9,-69.3,273.46,-55.2,48.0,358.64,-95.4,174.6,267.17,-10.5,39.0,403.17
1682063148.673251,2,0,0.8999999999999999,0.6497504919087556,-118.8,-72.0,269.59,-54.6,46.8,361.55,-92.7,175.2,263.3,-9.6,38.7,404.62
1682063148.6966672,2,0,0.8999999999999999,0.6493105795919587,-117.3,-68.7,274.43,-57.3,46.8,359.61,-94.2,175.8,267.17,-12.6,37.8,404.62
1682063148.720394,2,0,0.8999999999999999,0.6493105795919587,-118.2,-71.7,274.43,-57.0,46.5,362.03,-92.1,176.7,265.23,-10.8,38.1,402.69
1682063148.7441723,2,0,0.8999999999999999,0.6493105795919587,-118.2,-69.0,272.98,-56.7,45.9,359.13,-92.4,176.4,262.81,-10.5,39.3,405.59
1682063148.768285,2,0,0.8999999999999999,0.6492372608724927,-116.7,-70.8,274.43,-57.3,45.3,357.68,-91.5,175.2,266.2,-9.6,39.0,402.2
1682063148.7923908,2,0,0.8999999999999999,0.6492372608724927,-116.7,-69.9,272.49,-57.6,45.9,363.48,-92.7,174.6,266.2,-9.9,38.4,403.17
1682063148.8139727,2,0,0.8999999999999999,0.6487973485556959,-118.8,-70.2,272.49,-57.6,47.1,360.58,-93.3,177.3,262.81,-8.4,39.0,403.66
1682063148.8360476,2,0,0.8999999999999999,0.6487973485556959,-117.9,-69.0,269.1,-57.0,46.8,361.06,-93.3,176.7,264.26,-10.2,37.5,403.17
1682063154.455227,2,0,1.2,0.9393594337999295,-99.3,-68.4,234.26,-55.8,46.5,357.19,-94.2,173.4,259.42,-9.3,34.8,402.2
1682063154.478474,2,0,1.2,0.9428787323343034,-102.6,-73.8,235.71,-55.8,45.9,357.68,-93.6,174.6,266.2,-9.6,34.8,401.72
1682063154.5001721,2,0,1.2,0.9428787323343034,-97.2,-70.8,235.22,-54.9,46.2,361.06,-93.9,173.4,259.91,-10.8,34.5,398.82
1682063154.5252023,2,0,1.2,0.9433919633705662,-99.3,-72.6,236.68,-56.4,44.7,359.61,-96.0,174.0,258.46,-11.7,35.4,400.75
1682063154.5448568,2,0,1.2,0.9433919633705662,-100.2,-69.0,236.19,-55.8,46.5,357.68,-95.4,172.2,262.33,-11.4,35.1,397.85
1682063154.5683386,2,0,1.2,0.9433919633705662,-99.9,-69.9,238.61,-54.6,46.5,361.06,-92.1,172.8,264.26,-9.6,35.4,398.33
1682063154.589938,2,0,1.2,0.9428054136148372,-99.3,-71.1,233.29,-56.4,45.9,359.61,-95.1,172.5,262.81,-9.9,33.6,400.27
1682063154.6118536,2,0,1.2,0.9428054136148372,-99.0,-69.9,236.68,-54.9,43.8,359.13,-94.2,172.8,260.39,-8.7,33.9,397.36
1682063154.635079,2,0,1.2,0.9428054136148372,-97.5,-70.5,236.68,-54.9,47.7,359.61,-95.1,173.1,262.33,-11.4,35.1,401.72
1682063154.6587458,2,0,1.2,0.9422188638591081,-98.7,-72.3,237.16,-56.1,47.1,360.1,-92.1,172.2,263.3,-9.6,35.1,398.33
1682063154.6800091,2,0,1.2,0.9422188638591081,-98.1,-69.3,236.68,-54.6,47.1,358.64,-93.9,171.6,263.3,-9.0,36.9,399.3
1682063154.7026064,2,0,1.2,0.9422188638591081,-99.3,-69.6,236.19,-55.5,43.8,360.58,-92.7,171.9,260.39,-9.9,36.0,397.36
1682063154.7236767,2,0,1.2,0.9417789515423115,-99.9,-71.7,236.68,-54.3,47.7,359.13,-95.1,173.7,262.33,-9.9,35.4,402.69
1682063154.7457469,2,0,1.2,0.9417789515423115,-98.7,-69.3,238.61,-56.7,46.5,361.06,-94.5,172.5,260.39,-9.9,35.7,400.27
1682063154.7678292,2,0,1.2,0.9417789515423115,-98.1,-70.2,235.22,-54.6,44.4,358.64,-93.6,171.3,261.84,-11.4,34.5,401.24
